Date,Severity,Source,Type,Domain,Identifier,Info
2025-12-11,Medium,URLHaus,Malicious URL,dps-radar.cfd,https://dps-radar.cfd/download.php,"URLHaus ID: 3731445 | Threat: malware_download | Tags: apk , banker"
2025-12-10,Critical,AlienVault OTX,URL,teams.xclyd.com,http://teams.xclyd.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teamscn.com,http://teamscn.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA256,,fff31726d253458f2c29233d37ee4caf43c5252f58df76c0dced71c4014d6902,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA1,,a03625bcfddb3169a299eeb2a22fe315d83e25d4,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Critical,AlienVault OTX,IPv4,143.92.63.167,143.92.63.167,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,High,AlienVault OTX,hostname,sso.oktasecure.io,sso.oktasecure.io,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,okta-secure.io,okta-secure.io,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,oktacloud.io,oktacloud.io,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,oktasecure.io,oktasecure.io,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,oktasecured.com,oktasecured.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,secure-hr-portal.com,secure-hr-portal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,securemail-portal.com,securemail-portal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,securemailboxaccess.com,securemailboxaccess.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsfactor.com,benefitsfactor.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,hostname,sso.okta-access.com,sso.okta-access.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,hostname,sso.okta-cloud.com,sso.okta-cloud.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,hostname,sso.okta-secure.io,sso.okta-secure.io,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,Medium,AlienVault OTX,CVE,,CVE-2023-46747,"Pulse: Gogs Zero-Day RCE (CVE-2025-8110) Actively Exploited | Tags: vulnerability, zero-day, cloud security, git service, supershell, rce, gogs, symlink bypass, cve-2025-8110, cve-2024-55947"
2025-12-10,High,AlienVault OTX,URL,sso.okta-secure.io,https://sso.okta-secure.io,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,Medium,AlienVault OTX,CVE,,CVE-2024-54148,"Pulse: Gogs Zero-Day RCE (CVE-2025-8110) Actively Exploited | Tags: vulnerability, zero-day, cloud security, git service, supershell, rce, gogs, symlink bypass, cve-2025-8110, cve-2024-55947"
2025-12-10,Medium,AlienVault OTX,CVE,,CVE-2024-55947,"Pulse: Gogs Zero-Day RCE (CVE-2025-8110) Actively Exploited | Tags: vulnerability, zero-day, cloud security, git service, supershell, rce, gogs, symlink bypass, cve-2025-8110, cve-2024-55947"
2025-12-10,Medium,AlienVault OTX,CVE,,CVE-2024-56731,"Pulse: Gogs Zero-Day RCE (CVE-2025-8110) Actively Exploited | Tags: vulnerability, zero-day, cloud security, git service, supershell, rce, gogs, symlink bypass, cve-2025-8110, cve-2024-55947"
2025-12-10,Medium,AlienVault OTX,CVE,,CVE-2025-55182,"Pulse: Gogs Zero-Day RCE (CVE-2025-8110) Actively Exploited | Tags: vulnerability, zero-day, cloud security, git service, supershell, rce, gogs, symlink bypass, cve-2025-8110, cve-2024-55947"
2025-12-10,Medium,AlienVault OTX,CVE,,CVE-2025-8110,"Pulse: Gogs Zero-Day RCE (CVE-2025-8110) Actively Exploited | Tags: vulnerability, zero-day, cloud security, git service, supershell, rce, gogs, symlink bypass, cve-2025-8110, cve-2024-55947"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA1,,d8fcd57a71f9f6e55b063939dc7c1523660b7383,"Pulse: Gogs Zero-Day RCE (CVE-2025-8110) Actively Exploited | Tags: vulnerability, zero-day, cloud security, git service, supershell, rce, gogs, symlink bypass, cve-2025-8110, cve-2024-55947"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA1,,efda81e1100ea977321d0f2eeb0dfa7a6b132abd,"Pulse: Gogs Zero-Day RCE (CVE-2025-8110) Actively Exploited | Tags: vulnerability, zero-day, cloud security, git service, supershell, rce, gogs, symlink bypass, cve-2025-8110, cve-2024-55947"
2025-12-10,Medium,AlienVault OTX,FileHash-MD5,,7da3fbd12e19a6f52f732c078171a2c2,"Pulse: Browser Hijacking Techniques: Some education required | Tags: registry manipulation, adware, key simulation, brat, appsuite, malicious extensions, browser hijacking, chrome, baoloader, tampe..."
2025-12-10,Medium,AlienVault OTX,FileHash-MD5,,811799e327f74e4e4d47a9260809d468,"Pulse: Browser Hijacking Techniques: Some education required | Tags: registry manipulation, adware, key simulation, brat, appsuite, malicious extensions, browser hijacking, chrome, baoloader, tampe..."
2025-12-10,Medium,AlienVault OTX,FileHash-MD5,,90498128094573f37a3c0482655cdca1,"Pulse: Browser Hijacking Techniques: Some education required | Tags: registry manipulation, adware, key simulation, brat, appsuite, malicious extensions, browser hijacking, chrome, baoloader, tampe..."
2025-12-10,Medium,AlienVault OTX,FileHash-MD5,,b158a4cd00a7e25a98744b0ee28d9515,"Pulse: Browser Hijacking Techniques: Some education required | Tags: registry manipulation, adware, key simulation, brat, appsuite, malicious extensions, browser hijacking, chrome, baoloader, tampe..."
2025-12-10,High,AlienVault OTX,domain,okta-secure.cloud,okta-secure.cloud,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,okta-panel.com,okta-panel.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,okta-cloud.com,okta-cloud.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,okta-access.com,okta-access.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsaccessportal.com,benefitsaccessportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsadminportal.com,benefitsadminportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsapp001.com,benefitsapp001.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsapp01.com,benefitsapp01.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitscentralportal.com,benefitscentralportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsdigitalportal.com,benefitsdigitalportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsemployeeaccess.com,benefitsemployeeaccess.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsgatewayportal.com,benefitsgatewayportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsglobalportal.com,benefitsglobalportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitshubportal.com,benefitshubportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsmemberportal.com,benefitsmemberportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsnews.io,benefitsnews.io,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsquickaccess.com,benefitsquickaccess.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitssecureportal.com,benefitssecureportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsselfservice.com,benefitsselfservice.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsviewportal.com,benefitsviewportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,benefitsworkspace.com,benefitsworkspace.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,businessemailportal.com,businessemailportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,corporate-hr-portal.com,corporate-hr-portal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,employee-hr-portal.com,employee-hr-portal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,hrbenefitsportal.com,hrbenefitsportal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,mybenefits-portal.com,mybenefits-portal.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,High,AlienVault OTX,domain,office365mailsecurity.com,office365mailsecurity.com,"Pulse: Investigating an adversary-in-the-middle phishing campaign targeting Microsoft 365 and Okta users | Tags: phishing, adversary-in-the-middle, microsoft 365, sso, session hijacking, credential..."
2025-12-10,Critical,AlienVault OTX,IPv4,143.92.63.190,143.92.63.190,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,27.124.43.12,27.124.43.12,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,143.92.63.147,143.92.63.147,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/pftp,"URLHaus ID: 3731323 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Critical,AlienVault OTX,IPv4,137.220.135.86,137.220.135.86,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/apache2,"URLHaus ID: 3731331 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/x64_bot,"URLHaus ID: 3731329 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/sshd,"URLHaus ID: 3731324 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/ntpd,"URLHaus ID: 3731325 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/apache2,"URLHaus ID: 3731326 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/bash,"URLHaus ID: 3731328 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/x64_bot,"URLHaus ID: 3731316 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/tftp,"URLHaus ID: 3731317 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/bins.sh,"URLHaus ID: 3731318 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/bash,"URLHaus ID: 3731319 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/tftp,"URLHaus ID: 3731320 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/pftp,"URLHaus ID: 3731321 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/ntpd,"URLHaus ID: 3731322 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/openssh,"URLHaus ID: 3731330 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/wget,"URLHaus ID: 3731308 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Critical,AlienVault OTX,IPv4,134.122.128.141,134.122.128.141,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,137.220.135.79,137.220.135.79,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,134.122.207.22,134.122.207.22,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,134.122.207.20,134.122.207.20,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,134.122.207.17,134.122.207.17,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,134.122.128.143,134.122.128.143,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,137.220.135.74,137.220.135.74,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,134.122.128.131,134.122.128.131,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,27.124.43.7,27.124.43.7,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,FileHash-SHA1,,d73593469375120d2bdb403383777f2737bc2018,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40223,"In the Linux kernel, the following vulnerability has been resolved:

most: usb: Fix use-after-free in hdm_disconnect

hdm_disconnect() calls most_deregister_interface(), which e..."
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-54305,"CVSS: 7.8 | An issue was discovered in the Thermo Fisher Torrent Suite Django application 5.18.1. One of the middlewares included in this application, LocalhostAuthMiddleware, authenticates..."
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-54306,"CVSS: 7.2 | An issue was discovered in the Thermo Fisher Torrent Suite Django application 5.18.1. A remote code execution vulnerability exists in the network configuration functionality, st..."
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-54307,CVSS: 8.8 | An issue was discovered in the Thermo Fisher Torrent Suite Django application 5.18.1. The /configure/plugins/plugin/upload/zip/ and /configure/newupdates/offline/bundle/upload/ ...
2025-12-04,Critical,NVD,CVE Vulnerability,NVD,CVE-2025-65346,CVSS: 9.1 | alexusmai laravel-file-manager 3.3.1 and below is vulnerable to Directory Traversal. The unzip/extraction functionality improperly allows archive contents to be written to arbit...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-14024,Rejected reason: ** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. Reason: This candidate was issued in error. Notes: All references and descriptions in this candidate have been re...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40222,"In the Linux kernel, the following vulnerability has been resolved:

tty: serial: sh-sci: fix RSCI FIFO overrun handling

The receive error handling code is shared between RSCI ..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40225,"In the Linux kernel, the following vulnerability has been resolved:

drm/panthor: Fix kernel panic on partial unmap of a GPU VA region

This commit address a kernel panic issue ..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40224,"In the Linux kernel, the following vulnerability has been resolved:

hwmon: (cgbc-hwmon) Add missing NULL check after devm_kzalloc()

The driver allocates memory for sensor data..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40226,"In the Linux kernel, the following vulnerability has been resolved:

firmware: arm_scmi: Account for failed debug initialization

When the SCMI debug subsystem fails to initiali..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40227,"In the Linux kernel, the following vulnerability has been resolved:

mm/damon/sysfs: dealloc commit test ctx always

The damon_ctx for testing online DAMON parameters commit inp..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40230,"In the Linux kernel, the following vulnerability has been resolved:

mm: prevent poison consumption when splitting THP

When performing memory error injection on a THP (Transpar..."
2025-12-04,Critical,NVD,CVE Vulnerability,NVD,CVE-2025-54303,"CVSS: 9.8 | The Thermo Fisher Torrent Suite Django application 5.18.1 has weak default credentials, which are stored as fixtures for the Django ORM API. The ionadmin user account can be use..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40229,"In the Linux kernel, the following vulnerability has been resolved:

mm/damon/core: fix potential memory leak by cleaning ops_filter in damon_destroy_scheme

Currently, damon_de..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40228,"In the Linux kernel, the following vulnerability has been resolved:

mm/damon/sysfs: catch commit test ctx alloc failure

Patch series ""mm/damon/sysfs: fix commit test damon_ctx..."
2025-12-04,Critical,NVD,CVE Vulnerability,NVD,CVE-2025-54304,"CVSS: 9.8 | An issue was discovered on Thermo Fisher Ion Torrent OneTouch 2 INS1005527 devices. When they are powered on, an X11 display server is started. The display server listens on all..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40218,"In the Linux kernel, the following vulnerability has been resolved:

mm/damon/vaddr: do not repeat pte_offset_map_lock() until success

DAMON's virtual address space operation s..."
2025-12-04,Critical,NVD,CVE Vulnerability,NVD,CVE-2025-53963,CVSS: 9.8 | An issue was discovered on Thermo Fisher Ion Torrent OneTouch 2 INS1005527 devices. They run an SSH server accessible over the default port 22. The root account has a weak defau...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-29845,CVSS: 4.3 | A vulnerability in VideoPlayer2 subtitle cgi allows remote authenticated users to read .srt files.
2025-12-04,Low,NVD,CVE Vulnerability,NVD,CVE-2025-14007,CVSS: 2.0 | A vulnerability was detected in dayrui XunRuiCMS up to 4.7.1. This affects an unknown part of the file /admin79f2ec220c7e.php?c=api&m=demo&name=mobile of the component Domain Na...
2025-12-04,Low,NVD,CVE Vulnerability,NVD,CVE-2025-14006,CVSS: 3.5 | A security vulnerability has been detected in dayrui XunRuiCMS up to 4.7.1. Affected by this issue is some unknown functionality of the file /admind45f74adbd95.php?c=field&m=add...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2024-5401,CVSS: 4.3 | Improper control of dynamically-managed code resources vulnerability in WebAPI component in Synology DiskStation Manager (DSM) before 7.1.1-42962-8 and 7.2.1-69057-2 and 7.2.2-7...
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40232,"In the Linux kernel, the following vulnerability has been resolved:

rv: Fully convert enabled_monitors to use list_head as iterator

The callbacks in enabled_monitors_seq_ops a..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-29843,CVSS: 5.4 | A vulnerability in FileStation thumb cgi allows remote authenticated users to read/write image files.
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-29844,CVSS: 4.3 | A vulnerability in FileStation file cgi allows remote authenticated users to read file metadata and path information.
2025-12-04,High,NVD,CVE Vulnerability,NVD,CVE-2025-29846,CVSS: 7.2 | A vulnerability in portenable cgi allows remote authenticated users to get the status of installed packages.
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40221,"In the Linux kernel, the following vulnerability has been resolved:

media: pci: mg4b: fix uninitialized iio scan data

Fix potential leak of uninitialized stack data to userspa..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-2848,"CVSS: 6.3 | A vulnerability in Synology Mail Server allows remote authenticated attackers to read and write non-sensitive settings, and disable some non-critical functions."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40216,"In the Linux kernel, the following vulnerability has been resolved:

io_uring/rsrc: don't rely on user vaddr alignment

There is no guaranteed alignment for user pointers, howev..."
2025-12-04,Medium,NVD,CVE Vulnerability,NVD,CVE-2025-40217,"In the Linux kernel, the following vulnerability has been resolved:

